scene_id,speaker,text,emotion
1549,Monica,"Ugh, I'm just going to stick to my solo diner coffee runs for now.",neutral
2797,Monica,"Guys, have you noticed how much coffee Rachel's been drinking lately?",fear
2797,Chandler,What's the big deal? It's just coffee.,neutral
2797,Rachel,"Hey, I'm fine! You're just jealous because you can't handle a good cup of coffee.",anger
2797,Joey,"Yeah, Rachel, and what's with all the coffee cups? You're going to turn into a human latte.",anger
2797,Phoebe,"Oh my god, I just had the best idea! We should have a coffee tasting party and invite everyone!",joy
2797,Ross,"Wait, what? How did this conversation turn into a coffee party?",surprise
4725,Monica,"Oh my god, have you guys seen the wedding invitations? They're so expensive!",fear
4725,Rachel,"I know, I'm freaking out too. What are we going to do?",fear
4725,Joey,"You're both being ridiculous. It's just a wedding, it's not a big deal!",anger
4725,Chandler,"Ugh, I just ate a spoiled tuna sandwich for lunch, and now I'm feeling queasy. This conversation is making me ill.",disgust
4725,Phoebe,"Wait, is that a catering sample on the floor?",surprise
4725,Ross,"What? How did that get there? Oh, and by the way, has anyone seen my ring?",surprise
1727,Monica,"Oh my god, Phoebe, how are you going to take care of triplets?!",fear
1727,Phoebe,"Hey, I've been thinking about that a lot. I've got a plan, don't worry!",fear
1727,Rachel,"So, Phoebe, what's the plan? Are you going to need any help?",neutral
1727,Joey,"Yeah, and are you going to have a nanny or something?",neutral
1727,Chandler,I'm sure Phoebe's got this. She's always been a littleunconventional.,neutral
1727,Ross,"Yeah, I'm sure it'll be fine. We'll all pitch in and help out.",neutral
6836,Monica,"Oh my god, Chandler's really leaving for Tulsa?",fear
6836,Rachel,What? Why? That's crazy! We can't let him go!,surprise
6836,Joey,"Dude, what's the big deal? He's just moving to Tulsa.",neutral
6836,Chandler,You guys are not getting it. I need a change of pace. And Tulsa's got a great job market.,anger
6836,Chandler,And don't even get me started on the food – it's all fried and delicious!,anger
6836,Phoebe,"Guys, I think we're losing Chandler. He's really upset about leaving us.",sadness
7316,Joey,"Oh no, Rachel's moving to Paris!",fear
7316,Chandler,And what's with Ross's new job in China?,fear
7316,Monica,This is all so overwhelming. I'm getting married and moving to the suburbs.,sadness
7316,Phoebe,"Wait, did someone say China? I just got a gig to perform there!",surprise
7316,Ross,You're all just going to leave me behind! I'm stuck here with my dinosaurs.,anger
7316,Rachel,"Ross, stop being so dramatic. We'll visit you when we can.",anger
3825,Joey,"Oh no, Monica's got a secret! What could it be?",fear
3825,Chandler,"Shut up, Joey! You're just making things worse.",anger
3825,Monica,"Hey, guys, let's just calm down. It's nothing big.",neutral
3825,Rachel,"So, what's going on? You two seem really tense.",neutral
3825,Joey,"I know something's up! I can sense it. Monica, tell me the truth!",fear
3825,Phoebe,"You know, sometimes people just need their own space. Maybe Monica's going through something.",sadness
8359,Monica,"Oh no, I just set the kitchen on fire again!",fear
8359,Chandler,"Ah, that's why the neighbors are always calling the fire department",sadness
8359,Joey,"Whoa, what happened?! Did you try that new recipe again?",surprise
8359,Rachel,"Well, I guess it's not the first time this has happened",neutral
8359,Monica,I'm starting to think I should just stick to takeout,fear
8359,Phoebe,"I'm sure it's just a minor setback, Monica. You'll get the hang of it eventually",sadness
2054,Monica,"Oh my god, I'm so nervous! I just found out that Ryan Gosling is going to be on our favorite cooking show!",fear
2054,Rachel,What?! That's amazing! I had a crush on him after 'The Notebook'!,surprise
2054,Monica,"I know, right? I was thinking about him nonstop during lunch. I even wrote his name on my napkin",joy
2054,Joey,"Hey, hey, hey! Can we talk about something else? I'm trying to focus on my acting career here",neutral
2054,Monica,"Wait, what's that? Is that a camera?! Ryan Gosling is standing right behind us!",surprise
2054,Rachel,"Ahhh! Oh my god, this is amazing! I'm going to die!",joy
6569,Joey,"Dude, I'm so scared. I just got a letter from my therapist saying I need to start attending sessions regularly.",fear
6569,Chandler,"Oh, great, because we all know how well therapy works for you, Joey.",anger
6569,Joey,"Hey, my therapist is really cool! And it's not just about me, it's about everyone else too. We can all benefit from some group therapy.",anger
6569,Chandler,Group therapy? Are you kidding me? I don't need some stranger telling me how to live my life.,anger
6569,Monica,"Guys, can we please just focus on the benefits of therapy? It can really help us work through our issues and improve our relationships.",anger
6569,Ross,"I'm with Monica on this one. I've been seeing a therapist for a while now, and it's really helped me deal with my anxiety.",anger
6757,Joey,"Guys, I think I just saw Monica and Chandler being kindaintimate.",fear
6757,Monica,"What are you talking about, Joey?",neutral
6757,Joey,I'm talking about the way they were holding hands and laughing together. It was weird.,fear
6757,Chandler,Ha! You're just jealous because you're not getting any action.,joy
6757,Rachel,"Wait, what's going on? Is Chandler dating Monica?",surprise
6757,Phoebe,"Whoa, that's crazy! I had no idea!",surprise
6757,Chandler,"Yeah, we're a thing. And it's amazing.",joy
4861,Joey,"What's going on, guys? I feel like Monica and Chandler are hiding something from us.",fear
4861,Rachel,"Oh, I know what you mean! I've been trying to get Monica to open up about her love life, but she's being super secretive.",joy
4861,Monica,"Guys, stop it! There's nothing going on between me and Chandler, I swear.",joy
4861,Chandler,"Yeah, Monica's right. We're just friends, that's all.",joy
4861,Phoebe,"Ugh, I don't know if I believe you, Monica. You two are being super suspicious.",disgust
4861,Ross,"Whoa, what's going on? I just got a weird vibe from you two. Did something happen?",surprise
9693,Monica,"Oh no, I have an interview at that new restaurant today. I'm so nervous, I've been practicing my answers for weeks.",fear
9693,Joey,"What's the big deal? You'll crush it, Monica. You're the most qualified person for the job.",anger
9693,Monica,"You're not listening, Joey! This is a big deal for me. I really want this job, and I'm worried I'll mess it up.",anger
9693,Chandler,"Hey, guys, can we talk about something else? This interview thing is making me anxious.",neutral
9693,Phoebe,"Wait, Monica, did you know that I used to do job interviews for a living? I was a professionalum, 'interviewer'!",surprise
9693,Rachel,"Phoebe, that's so weird! What kind of interviews did you do? Was it for a job or something else?",surprise
2288,Monica,"Guys, I had the weirdest dream last night. Janice showed up uninvited to our dinner party again.",fear
2288,Joey,Huh? What's the big deal? It's not like she's going to ruin the party or anything.,neutral
2288,Chandler,"Yeah, I mean, she's just reallyenthusiastic. It's exhausting.",neutral
2288,Phoebe,"Ugh, don't even get me started on her laugh. It's like nails on a chalkboard.",disgust
2288,Ross,"You know what really gets my goat? She's always trying to give unsolicited advice. Like, who is she to tell us how to live our lives?",anger
2288,Monica,Exactly! And what if she shows up to our wedding? I'm going to have a panic attack just thinking about it.,fear
1226,Monica,"Oh no, what's that noise?",fear
1226,Rachel,It's the bagpipes! They're here!,surprise
1226,Ross,What is wrong with you people?! Can't you see we're in the middle of a wedding?,anger
1226,Joey,"Aww, come on Ross, it's just a little music",sadness
1226,Chandler,"Yeah, and it's making me sad tooI was really looking forward to a bagpipe-free wedding",sadness
1226,Phoebe,"Wait, this is actually kind of great! I love bagpipes!",joy
6506,Monica,"Oh my god, can you believe it's been 10 years since our high school reunion?",fear
6506,Rachel,"I know, it's crazy. But I'm actually looking forward to it. We should all get together beforehand to catch up.",neutral
6506,Joey,That sounds like a blast! I've got some great stories to share. And I heard that our favorite bar is having a reunion special too!,joy
6506,Chandler,"Yeah, and I'm sure Phoebe will be there, singing her favorite songs. This is going to be the best reunion ever!",joy
6506,Ross,"Wait a minute, have you guys seen the latest news? Our high school is actually going to be rebuilt, just like it was before the fire!",surprise
6506,Monica,That's amazing! We have to make sure to visit the new school during the reunion. It'll be like reliving our glory days all over again!,joy
2736,Joey,"Dude, have you seen the size of the apartments they're looking at? It's like, tiny!",fear
2736,Monica,"Oh, don't worry Joey! We'll find the perfect place. We're going to have so much fun decorating it together!",joy
2736,Chandler,"Yeah, and we'll finally have a place that's not infested with cockroaches.",neutral
2736,Joey,But what if we can't find anything? What if we have to live in a studio apartment again?,fear
2736,Rachel,"Hey, don't worry guys. I'm sure it'll work out. You'll find a place that's perfect for you both.",neutral
2736,Phoebe,I'm just excited to see where you'll end up. Can we come over and help you decorate?,neutral
1200,Monica,"Oh no, oh no, oh no! What if we get caught sleeping in the same bed?",fear
1200,Rachel,"Come on, Monica! It's just one night. We're not going to get in trouble.",anger
1200,Joey,"Hey, hey, hey! Let's not forget the important stuff – we're going to sleep in the same bed and have a blast!",joy
1200,Chandler,"Guys, can we please just focus on the nap? We're all exhausted.",neutral
1200,Chandler,And can we also please not talk about the nap partners episode? It's just too weird.,neutral
1200,Monica,"Okay, okay, let's just calm down. But what if Ross walks in on us?",fear
5497,Joey,"Dude, what's going on with Monica's apartment? It's like a freakin' hospital in there!",fear
5497,Chandler,"Ha! Yeah, she's got OCD or something. I swear, she's gonna make us all wear gloves before we can even sit on the couch.",anger
5497,Monica,"How dare you! This is my home, and I'll clean it however I want! You're just jealous because you're messy and can't even keep your own room clean!",anger
5497,Rachel,"Guys, can we please just calm down? Monica, I get it, you like things a certain way, but Chandler's just joking.",anger
5497,Ross,"You know, I think Monica's just really passionate about cleaning because it's a way for her to feel in control.",joy
5497,Phoebe,"Yeah, and it's actually kind of impressive how organized she is. I mean, have you seen her kitchen? It's like a museum in there!",neutral
7923,Monica,"Guys, I'm really worried about Joey's coffee habit. He's been drinking cup after cup every day!",fear
7923,Rachel,"Oh no, that's so true! But at the same time, I love how much he loves coffee! It's so adorable!",joy
7923,Joey,"What's the big deal? Coffee is my lifeblood! Without it, I'm a zombie!",sadness
7923,Chandler,"That's because you're a coffee addict, Joey. You're basically a slave to the bean.",sadness
7923,Phoebe,"I'm a coffee addict too, guys! But I've found ways to cope. I only drink it in moderationand I've started to like tea too!",sadness
7923,Ross,You know what? This is ridiculous. We're all just enabling Joey's addiction. We need to stage an intervention!,anger
3576,Rachel,"Guys, have you seen Joey's latest hand twin picture from Las Vegas?",fear
3576,Monica,What's wrong with his hand twin?,fear
3576,Rachel,"It's justit's socreepy. I mean, who does that?",sadness
3576,Monica,"I know, it's really disturbing. I'm starting to worry about Joey's mental health",sadness
3576,Chandler,"You know, it's not that bad. It's just a hand twin, guys",neutral
3576,Joey,"Hey, my hand twin is a masterpiece! And it's not disturbing, it's art!",anger
8406,Monica,"I'm freaking out about the holidays, I have to impress my family with the perfect turkey",fear
8406,Joey,"Whoa, relax Monica, we'll figure it out, we always do! It's gonna be a blast!",joy
8406,Rachel,"I know, I'm feeling the same pressure. My family expects me to bring home a boyfriend, but I don't even have a date",joy
8406,Chandler,"Ah, come on Rach, you're a catch, you'll find someone. And Monica, your turkey's gonna be fine, it's just food",joy
8406,Ross,"I'm with Monica, I'm stressing about my family's expectations too. I need to impress them with my paleontology skills",joy
8406,Phoebe,"You guys are all so worried about impressing your families, but I'm just gonna be my quirky self and hope they love me for who I am",joy
4404,Joey,"Oh man, the reunion is coming up and I'm freaking out!",fear
4404,Monica,"What's wrong, Joey? You're scaring me.",fear
4404,Chandler,"Hey guys, let's not get too worked up. It's just a reunion.",neutral
4404,Phoebe,"Yeah, and we can always grab a coffee afterwards to catch up.",neutral
4404,Rachel,"I don't know, I'm really upset about Ross's new haircut.",anger
4404,Monica,"Haha, oh Rachel, come on! It's just a haircut!",joy
7856,Monica,"Guys, have you seen the way Mike and David are acting around each other? It's like they're vying for Rachel's attention!",fear
7856,Chandler,"Oh, Monica, don't be dramatic. It's just a harmless crush. Besides, Rachel's not even interested in either of them.",sadness
7856,Phoebe,"Wait, what? I thought Rachel was into David. I mean, he's a scientist, for crying out loud! Who wouldn't love a guy who can explain the concept of string theory?",joy
7856,Joey,"Yeah, and Mike's got those dreamy eyes. I'm surprised Rachel's not swooning. But honestly, guys, can we please focus on something else? This love triangle is getting old.",joy
7856,Ross,"Actually, I think we should focus on the science behind this love triangle. I mean, have you considered the implications of a love triangle on the human psyche?",neutral
7856,Monica,"Ross, stop analyzing everything! Can't you just let us enjoy the drama?",fear
9322,Rachel,"Oh no, what are you guys doing?! You're going to make a mess!",fear
9322,Joey,"Come on, Rach! It's just a little fort. We'll clean it up later.",anger
9322,Chandler,"Yeah, and it's not like Monica's going to come in here and freak outagain.",anger
9322,Ross,"Guys, can we please just focus on building the fort? We don't have all day!",anger
9322,Monica,"Oh, my apartment! What have you done?! This is a disaster!",joy
9322,Phoebe,"Hey, it's kind of cool! Can I go in now?",joy
3270,Joey,"Oh man, Rachel's sisters are coming to visit. I'm getting the heebie-jeebies just thinking about it.",fear
3270,Monica,What's wrong with Jill and Amy? They're not that bad.,neutral
3270,Chandler,"I'm just saying, they're a biteccentric.",neutral
3270,Joey,"Eccentric?! Have you met them? They're like two crazy, overbearing, controlling",fear
3270,Rachel,"Guys, I know they can be a bit much, but I love them. They're my sisters, and I want to make a good impression.",sadness
3270,Monica,"Aw, Rach, don't worry. We'll all help you get through this. And if things get too crazy, we can always escape to Central Perk.",sadness
1150,Rachel,"Guys, I just found out that Mike is actually in love with David, the scientist guy",fear
1150,Monica,What?! That's crazy! How did you find out?,surprise
1150,Joey,Who cares about Mike's love life? Let's focus on the important things in lifelike food!,joy
1150,Chandler,"Yeah, because nothing says 'quality time' like a romantic triangle",joy
1150,Phoebe,"Wait, what's going on here? Is David involved with both of them?",surprise
1150,Ross,Let's not jump to conclusions. We need more information before we can say for sure,neutral
6721,Monica,"Oh no, I just got a notice that my credit card debt is way higher than I thought it was. I'm freaking out!",fear
6721,Rachel,"Ugh, don't remind me, Monica! I'm already stressed about my student loans. What are you going to do?",fear
6721,Joey,"Hey, hey, hey, let's not worry about it. We'll figure something out. Maybe we can even start a joint savings account",neutral
6721,Chandler,"Wait, what?! You're telling me you're going to start a joint savings account with Monica? That's crazy talk!",surprise
6721,Phoebe,"Yay, a savings account! That's a great idea, Joey! We can even invest in some fun stuff, like a coffee shop",joy
6721,Ross,"Okay, okay, let's not get ahead of ourselves. We need to make a budget and stick to it. No more impulse buys",neutral
4183,Monica,I don't want to get caught in the middle of a rivalry between Rachel and Amy.,fear
4183,Joey,"Dude, don't worry about it. It's just office politics.",fear
4183,Chandler,I'm just here for the coffee. I don't care about office politics.,neutral
4183,Phoebe,I just got the best idea! We should have a 'workplace harmony' party!,joy
4183,Ross,I just got passed over for a promotion again. I'm so frustrated.,sadness
4183,Rachel,I'm just here to get some work done. Let's focus on that.,neutral
3548,Joey,"Guys, I'm telling you, I saw him again today! Ugly Naked Guy is a real thing, and I'm freaking out!",fear
3548,Monica,"Oh, Joey, I'm so sorry to hear that. You know, I've always thought he was just a myth. Are you okay?",sadness
3548,Chandler,"Okay, okay, let's not get too worked up. It's just a guy, right? He's not going to hurt you, Joey.",anger
3548,Phoebe,"Wait, what's going on? What's all the commotion about? Did I miss something?",surprise
3548,Rachel,"Ugh, this is just great. Now we're all talking about Ugly Naked Guy again. Can we please just move on?",neutral
3548,Ross,"You know what? I think it's kind of awesome that we're all freaked out by this guy. It's like, we're all in this together!",joy
9925,Monica,"Oh no, Joey, I just heard you're getting a hernia! What's going on?",fear
9925,Joey,"Hey, it's no big deal! It's just a minor surgery. I'll be fine.",anger
9925,Rachel,"Joey, you're being ridiculous. You're going to be fine, but this is a serious medical condition.",anger
9925,Chandler,"Yeah, because nothing says 'fun' like a hernia. You're going to be stuck in the hospital for weeks.",anger
9925,Phoebe,"Wait, what? You're getting a hernia? This is insane! How did this happen?",surprise
9925,Joey,"It's not a big deal, guys! Stop worrying about it. I'll be fine, and we'll still have our usual hangouts.",anger
1957,Monica,"Oh my god, have you seen Ross's new tan? He looks like an Oompa Loompa!",fear
1957,Joey,What's wrong with Ross's tan? It's not that bad.,fear
1957,Chandler,"Actually, it's pretty terrible. I think he might have accidentally set his skin on fire.",fear
1957,Phoebe,I think we should focus on Ross's feelings instead of his tan. He's really upset.,neutral
1957,Rachel,"Yeah, maybe we should try to calm him down. Has anyone talked to him about it?",neutral
1957,Monica,I'll go talk to him. I'm sure it's just a misunderstanding.,neutral
6730,Joey,"Oh no, we're gonna have to find a new place to live! What if we can't find anything?",fear
6730,Monica,"Don't worry, we'll find something. We have a lot of time before we need to move out.",neutral
6730,Rachel,"Wait, what's this place I saw online? It's got a pool and a view of the city!",surprise
6730,Ross,And a balcony! We can have our morning coffee out there.,surprise
6730,Chandler,This place is a total dump. We're not going to live here.,anger
6730,Monica,What's wrong with it? It's got character!,anger
6186,Rachel,"Guys, I'm freaking out! The power just went out and I'm trapped in the apartment!",fear
6186,Monica,"Rachel, calm down! We'll figure this out. Maybe it's just a minor outage.",anger
6186,Joey,Can we just blame it on the landlord? He's always trying to screw us over.,anger
6186,Chandler,This is so stupid. I was right in the middle of playing my new video game.,sadness
6186,Ross,"Wait, did you guys hear that? The fire alarm just went off! We need to get out of here, now!",surprise
6186,Phoebe,"Ugh, this is disgusting! Look at all the mold growing on the walls!",disgust
3378,Joey,What's going on with Monica and Chandler? They're being super secretive lately.,fear
3378,Rachel,"I know, it's really weird. I tried to talk to Monica about it, but she just brushed it off.",sadness
3378,Ross,I've been noticing it too. It's like they're trying to hide something. And what's with all the 'we're just friends' nonsense?,sadness
3378,Monica,What's the big deal? We're just not ready to share it with everyone yet.,anger
3378,Joey,But why do you guys have to be so secretive? It's like you're hiding something.,fear
3378,Chandler,"Surprise! We're engaged! We were waiting for the perfect moment to reveal it, and now's the perfect time.",surprise
3098,Rachel,"Oh no, I'm so worried about the rent being late again.",fear
3098,Monica,"I know, it's been a struggle lately.",fear
3098,Joey,"Guys, stop worrying, it's just money.",fear
3098,Chandler,"You're not taking this seriously, Joey. We're going to get evicted!",anger
3098,Phoebe,"Okay, let's not fight about this. We can just talk about it.",neutral
3098,Monica,I'm really scared we're going to lose our apartment.,fear
5495,Joey,"Oh man, I'm really nervous about my parents coming to visit. They're gonna be all over me about getting a'real job'.",fear
5495,Chandler,"I feel you, Joey. I'm worried about my dad's expectations too. He thinks I should be a lawyer or something.",fear
5495,Monica,"Wait, what's going on? You're both getting visited by your parents? That's crazy! I'm a bit surprised.",surprise
5495,Rachel,"Ugh, this is disgusting. I can already imagine my mom judging me for not having a boyfriend.",disgust
5495,Ross,You guys are all so dramatic. I'm angry about it because I'm stuck with my parents' expectations too. They think I should be a professor or something.,anger
5495,Phoebe,"Well, I think we should all just relax and be ourselves. Our parents will come around eventually.",neutral
